image_id,x_1,y_1,width,height
047938.jpg,171,54,107,148
000105.jpg,107,41,70,97
131019.jpg,81,74,242,335
123150.jpg,144,69,83,115
014733.jpg,32,38,96,133
134950.jpg,100,33,242,335
035824.jpg,28,81,213,261
090154.jpg,146,22,73,101
034968.jpg,18,54,252,349
030562.jpg,101,115,185,256
134964.jpg,160,113,242,335
065053.jpg,112,99,260,360
024704.jpg,82,73,198,274
115378.jpg,96,69,143,198
069809.jpg,36,22,156,215
011342.jpg,137,65,83,115
075585.jpg,116,110,185,256
048891.jpg,71,48,94,130
019091.jpg,61,121,385,533
050362.jpg,103,119,177,245
053123.jpg,79,42,73,101
001247.jpg,63,106,244,338
113203.jpg,238,112,130,180
111209.jpg,101,35,68,94
020881.jpg,133,93,130,180
133858.jpg,173,83,109,151
049533.jpg,49,86,307,425
072616.jpg,167,85,182,252
034204.jpg,157,110,127,176
027666.jpg,181,129,260,360
148972.jpg,155,164,117,162
070250.jpg,128,126,156,216
025749.jpg,142,107,148,205
144592.jpg,164,78,83,115
089212.jpg,106,67,117,162
012309.jpg,111,45,75,104
119745.jpg,267,148,120,166
038668.jpg,382,58,252,349
022874.jpg,276,84,166,230
048651.jpg,292,72,169,234
059787.jpg,127,63,91,126
002606.jpg,166,82,96,133
137521.jpg,258,66,156,216
130667.jpg,123,142,161,223
024293.jpg,233,154,255,353
148508.jpg,225,86,169,234
040258.jpg,123,56,148,205
101416.jpg,138,87,112,155
016745.jpg,349,97,307,425
015406.jpg,131,81,156,216
153086.jpg,126,63,140,194
063288.jpg,514,44,153,212
013940.jpg,97,74,234,324
141639.jpg,68,94,289,400
090558.jpg,96,106,442,612
009901.jpg,41,79,278,385
131657.jpg,275,77,172,238
031024.jpg,70,39,68,94
012007.jpg,145,10,73,101
047013.jpg,119,79,185,256
052173.jpg,170,49,120,166
002862.jpg,108,99,208,288
140155.jpg,39,48,185,256
139318.jpg,66,68,234,324
013777.jpg,148,40,88,122
147928.jpg,308,259,538,745
035775.jpg,541,130,658,911
128131.jpg,85,69,237,328
024737.jpg,273,30,465,644
020768.jpg,267,34,471,652
152749.jpg,451,280,273,378
092745.jpg,594,40,374,518
017520.jpg,511,75,174,241
147466.jpg,803,186,491,680
105081.jpg,456,24,244,338
000961.jpg,380,116,146,202
123495.jpg,396,234,512,709
030230.jpg,605,54,325,450
008324.jpg,304,64,265,367
040891.jpg,17,152,335,464
042236.jpg,762,494,884,1224
000734.jpg,387,48,208,288
137930.jpg,149,27,195,270
133605.jpg,282,134,538,745
016779.jpg,152,114,309,428
150864.jpg,165,39,426,590
037363.jpg,806,75,338,468
122379.jpg,360,206,621,860
056781.jpg,218,113,192,266
050703.jpg,613,573,1063,1472
157193.jpg,309,57,307,425
094312.jpg,178,41,192,266
046041.jpg,408,396,517,716
143903.jpg,312,218,343,475
097638.jpg,532,569,967,1339
012931.jpg,506,367,749,1037
112818.jpg,404,269,291,403
073247.jpg,222,110,426,590
025232.jpg,497,116,385,533
082324.jpg,275,48,192,266
082977.jpg,198,147,315,436
001405.jpg,193,80,140,194
131644.jpg,241,58,130,180
118166.jpg,239,221,416,576
030133.jpg,790,75,330,457
156524.jpg,93,325,398,551
075832.jpg,155,78,270,374
105464.jpg,210,73,187,259
172412.jpg,202,20,127,176
170774.jpg,513,124,289,400
181713.jpg,459,118,270,374
175054.jpg,337,121,296,410
169367.jpg,323,105,263,364
180125.jpg,344,1,335,464
176762.jpg,526,128,351,486
166278.jpg,437,249,341,472
177733.jpg,485,122,263,364
173066.jpg,224,52,135,187
167435.jpg,640,106,341,472
173923.jpg,541,102,341,472
174187.jpg,545,60,393,544
165913.jpg,415,50,268,371
179322.jpg,117,72,213,295
178822.jpg,528,115,343,475
168126.jpg,448,16,109,151
181318.jpg,199,51,127,176
173913.jpg,565,45,198,274
177455.jpg,236,74,130,180
062439.jpg,132,91,166,230
052610.jpg,153,186,356,493
151911.jpg,236,29,606,736
083650.jpg,337,312,1121,1552
049464.jpg,195,100,364,504
137631.jpg,257,1,645,764
101555.jpg,268,180,471,617
030291.jpg,109,80,260,360
108731.jpg,533,374,733,1015
066696.jpg,133,89,190,263
043060.jpg,433,309,840,1163
074070.jpg,122,80,172,238
074259.jpg,193,92,278,385
016676.jpg,147,69,161,223
132378.jpg,236,100,289,400
123528.jpg,214,7,458,634
048589.jpg,397,15,590,782
148707.jpg,150,156,372,515
073202.jpg,286,131,351,500
106103.jpg,464,218,1154,1598
031874.jpg,237,94,125,173
028051.jpg,347,122,229,317
159189.jpg,106,182,335,464
077027.jpg,153,107,166,230
027143.jpg,112,110,182,252
115987.jpg,199,100,117,162
087177.jpg,170,111,299,414
001472.jpg,173,117,250,346
103663.jpg,105,33,49,68
046236.jpg,83,97,203,281
013040.jpg,122,80,164,227
055371.jpg,189,186,377,522
060635.jpg,341,68,263,364
000488.jpg,105,86,182,252
115185.jpg,219,64,109,151
111852.jpg,117,80,146,202
016818.jpg,116,96,148,205
123154.jpg,100,97,177,245
046513.jpg,125,88,169,234
103644.jpg,199,45,55,76
036689.jpg,145,114,166,230
036140.jpg,283,123,315,436
150927.jpg,192,107,174,241
089226.jpg,685,170,117,162
028342.jpg,121,131,244,338
131580.jpg,468,104,117,162
090396.jpg,52,162,333,461
007193.jpg,136,159,187,259
108928.jpg,636,30,143,198
048882.jpg,283,123,315,436
014112.jpg,131,110,229,317
073591.jpg,254,73,96,133
086110.jpg,56,78,120,166
006263.jpg,233,127,205,284
125838.jpg,208,67,130,180
114286.jpg,678,97,107,148
016894.jpg,735,132,270,374
145999.jpg,121,172,276,382
057967.jpg,210,147,434,601
091144.jpg,208,67,130,180
060271.jpg,105,97,260,360
043620.jpg,73,114,229,317
156892.jpg,81,81,179,248
094356.jpg,146,77,164,227
022926.jpg,147,102,140,194
133041.jpg,115,72,174,241
100841.jpg,113,111,177,245
010032.jpg,120,101,172,238
114747.jpg,94,72,224,310
062535.jpg,113,111,177,245
019897.jpg,141,93,260,360
076812.jpg,44,112,244,338
084318.jpg,119,88,161,223
002863.jpg,369,112,346,479
129313.jpg,161,50,122,169
128331.jpg,101,78,247,342
022517.jpg,241,116,148,205
141029.jpg,53,80,263,364
064535.jpg,72,138,198,274
108984.jpg,58,117,221,306
048595.jpg,91,98,185,256
048107.jpg,692,568,900,1246
151196.jpg,79,109,226,313
082769.jpg,61,101,161,223
039290.jpg,97,98,172,238
137267.jpg,51,93,179,248
096552.jpg,102,79,125,173
007298.jpg,151,156,216,299
114605.jpg,333,179,263,364
053339.jpg,299,90,117,162
025247.jpg,182,196,289,400
058475.jpg,102,92,216,299
064489.jpg,130,66,146,202
004671.jpg,146,208,304,421
121473.jpg,147,62,88,122
116658.jpg,173,122,179,248
031965.jpg,476,335,619,857
145837.jpg,231,87,117,162
058038.jpg,209,128,182,252
113594.jpg,112,67,151,209
028293.jpg,129,78,107,148
019881.jpg,59,20,120,166
149394.jpg,89,74,122,169
060093.jpg,87,80,117,162
019858.jpg,450,271,289,400
137720.jpg,39,63,151,209
071013.jpg,76,25,211,292
006967.jpg,153,54,88,122
105541.jpg,134,39,91,126
038474.jpg,93,47,159,220
016699.jpg,138,64,135,187
041275.jpg,146,19,104,144
044244.jpg,190,74,161,223
005798.jpg,118,170,281,389
132793.jpg,155,25,172,238
125153.jpg,238,16,127,176
018896.jpg,310,3,221,306
147011.jpg,179,43,263,320
041003.jpg,56,11,83,115
085544.jpg,109,2,96,133
034574.jpg,217,108,143,198
029692.jpg,256,61,198,274
151106.jpg,554,419,247,342
093080.jpg,620,314,107,148
027980.jpg,608,36,130,180
133876.jpg,238,61,94,130
098827.jpg,226,226,255,353
020131.jpg,117,48,112,155
116706.jpg,181,80,120,166
048182.jpg,272,63,179,248
024254.jpg,156,57,398,551
060780.jpg,200,75,146,202
078193.jpg,292,130,109,151
011391.jpg,75,92,148,205
132917.jpg,381,126,224,310
130475.jpg,170,34,75,104
026134.jpg,249,41,125,173
147340.jpg,244,89,153,212
059233.jpg,166,14,101,140
106192.jpg,214,109,317,439
041483.jpg,107,1,216,299
024022.jpg,109,33,78,108
146234.jpg,173,177,278,385
058155.jpg,146,45,161,223
023904.jpg,164,51,86,119
132658.jpg,178,130,213,295
069714.jpg,125,1,309,428
007629.jpg,119,69,187,259
097254.jpg,97,37,125,173
046070.jpg,110,30,211,292
012892.jpg,86,24,122,169
047934.jpg,252,57,177,245
053468.jpg,87,37,179,248
001628.jpg,114,48,94,130
131480.jpg,171,69,151,209
129905.jpg,75,67,192,266
019939.jpg,50,40,218,302
144691.jpg,49,116,211,292
047922.jpg,78,21,172,238
094831.jpg,93,19,75,104
047376.jpg,81,77,229,317
031761.jpg,92,65,237,328
145952.jpg,259,79,120,166
073835.jpg,133,161,122,169
022566.jpg,214,70,94,130
135880.jpg,59,60,203,281
105487.jpg,331,1,234,324
011630.jpg,653,60,429,594
111339.jpg,27,32,55,76
052516.jpg,142,87,265,367
015008.jpg,60,78,200,277
064737.jpg,64,1,216,299
069044.jpg,81,77,229,317
001923.jpg,462,51,151,209
126808.jpg,20,19,138,191
123672.jpg,44,56,244,338
015747.jpg,604,96,588,814
140055.jpg,493,78,307,425
060875.jpg,1383,4,179,248
110000.jpg,723,66,211,292
036128.jpg,127,84,247,342
033034.jpg,144,68,86,119
159062.jpg,70,69,172,238
082990.jpg,179,189,166,230
031309.jpg,175,23,218,302
138244.jpg,295,21,117,162
103350.jpg,233,63,104,144
002539.jpg,95,116,190,263
127136.jpg,342,246,296,410
042598.jpg,118,286,406,562
002706.jpg,251,34,229,317
044824.jpg,173,48,75,104
045494.jpg,176,55,112,155
000524.jpg,120,144,255,353
135572.jpg,133,114,99,137
132494.jpg,324,67,75,104
018506.jpg,110,102,200,277
151566.jpg,115,64,125,173
043335.jpg,281,82,127,176
112315.jpg,150,50,177,245
025879.jpg,142,50,187,259
024955.jpg,252,81,187,259
156837.jpg,133,34,104,144
053995.jpg,142,84,276,382
022999.jpg,158,44,179,248
122618.jpg,150,174,237,328
073691.jpg,134,56,143,198
012693.jpg,192,116,338,468
106339.jpg,411,537,1165,1613
031054.jpg,205,124,296,410
016288.jpg,70,30,117,162
034712.jpg,119,131,164,227
045282.jpg,149,59,125,173
010261.jpg,157,74,330,457
119203.jpg,542,465,936,1296
113339.jpg,120,82,185,256
022888.jpg,214,74,146,202
147131.jpg,68,1,299,414
031396.jpg,131,57,260,360
094552.jpg,109,57,174,241
166897.jpg,305,84,715,990
166812.jpg,333,132,491,680
181062.jpg,497,223,785,1087
173630.jpg,205,126,205,284
166667.jpg,180,213,426,590
179537.jpg,605,365,811,1123
175527.jpg,411,541,785,1087
164174.jpg,209,179,213,295
177498.jpg,243,81,302,418
168213.jpg,381,438,556,770
165055.jpg,86,77,211,292
170164.jpg,101,70,208,288
171665.jpg,210,26,273,378
163252.jpg,124,73,208,288
178324.jpg,117,66,185,256
178032.jpg,154,82,229,317
165208.jpg,794,470,733,1015
180620.jpg,124,71,151,209
169499.jpg,179,178,411,569
176734.jpg,334,235,686,950
049861.jpg,182,69,166,230
040754.jpg,77,54,120,166
162169.jpg,116,39,104,144
088818.jpg,130,39,244,338
040318.jpg,287,63,148,205
159237.jpg,93,41,88,122
108729.jpg,304,461,416,576
008740.jpg,57,36,159,220
142716.jpg,481,147,143,198
069807.jpg,216,70,208,288
017096.jpg,1260,428,1061,1469
077052.jpg,372,228,294,407
080930.jpg,182,61,195,270
001737.jpg,276,48,109,151
157322.jpg,132,67,179,248
156583.jpg,416,45,164,227
025151.jpg,130,120,250,346
161151.jpg,368,169,484,670
073659.jpg,753,169,689,909
140020.jpg,224,130,169,234
049013.jpg,94,64,252,349
046529.jpg,122,102,213,295
147524.jpg,110,122,192,266
075322.jpg,80,119,252,349
042280.jpg,74,121,247,342
131555.jpg,77,93,148,205
080669.jpg,314,167,593,821
032197.jpg,121,111,205,284
101187.jpg,137,99,208,288
053028.jpg,26,69,192,266
033414.jpg,92,107,221,306
059805.jpg,81,115,237,328
060512.jpg,74,79,153,212
027620.jpg,182,62,213,295
126284.jpg,87,41,156,216
123970.jpg,126,116,146,202
039239.jpg,74,154,263,364
144096.jpg,187,141,299,414
055844.jpg,141,112,153,212
092896.jpg,128,129,250,346
042052.jpg,498,48,146,202
039260.jpg,154,59,133,184
157653.jpg,497,161,138,191
098407.jpg,137,24,75,104
032863.jpg,624,178,539,767
152993.jpg,475,152,273,378
113502.jpg,175,33,96,133
011276.jpg,455,20,159,220
121570.jpg,326,245,606,839
059877.jpg,236,17,489,677
022966.jpg,170,65,101,140
075122.jpg,386,53,601,832
076790.jpg,436,236,208,288
003525.jpg,114,103,148,205
145325.jpg,97,89,195,270
138438.jpg,119,131,224,310
027791.jpg,327,198,302,418
156308.jpg,220,119,151,209
064769.jpg,751,1,538,745
120767.jpg,569,138,346,479
038114.jpg,139,201,216,299
034445.jpg,113,94,244,338
146711.jpg,143,134,151,209
084024.jpg,151,113,325,450
031776.jpg,205,211,468,648
121652.jpg,147,46,107,148
102432.jpg,1011,130,307,425
010079.jpg,120,67,133,184
107978.jpg,86,73,211,292
045815.jpg,165,84,148,205
024545.jpg,478,302,874,1210
057875.jpg,164,47,177,245
063847.jpg,89,80,260,360
004637.jpg,117,60,140,194
116860.jpg,113,62,257,356
113112.jpg,79,62,250,346
025735.jpg,102,115,325,450
140022.jpg,69,79,257,356
056342.jpg,42,51,179,248
102925.jpg,144,28,146,202
168238.jpg,118,71,247,342
167190.jpg,110,103,200,277
181361.jpg,200,133,164,227
175090.jpg,284,120,101,140
166438.jpg,143,70,166,230
180308.jpg,156,70,88,122
177213.jpg,60,137,322,446
164005.jpg,138,64,112,155
178327.jpg,90,148,242,335
169014.jpg,113,116,224,310
165243.jpg,68,122,281,389
173142.jpg,90,94,143,198
173599.jpg,152,66,112,155
164003.jpg,72,102,177,245
179872.jpg,70,59,140,194
179773.jpg,165,89,109,151
166372.jpg,213,172,411,569
181103.jpg,113,147,133,184
170243.jpg,150,77,109,151
177687.jpg,300,154,140,194
027315.jpg,116,68,229,317
021173.jpg,523,214,533,738
142335.jpg,141,91,174,241
075196.jpg,100,58,216,299
015074.jpg,90,102,237,328
117719.jpg,247,32,146,202
080665.jpg,78,144,317,439
003178.jpg,81,121,174,241
096414.jpg,321,128,127,176
038449.jpg,155,36,221,306
010264.jpg,165,340,595,824
049294.jpg,133,87,151,209
064488.jpg,67,171,299,414
000365.jpg,44,112,291,403
113147.jpg,176,243,533,738
111146.jpg,34,74,309,428
014982.jpg,88,72,252,349
136981.jpg,605,513,1199,1660
045269.jpg,86,63,182,252
092576.jpg,814,693,1461,1758
045903.jpg,23,99,242,335
040871.jpg,239,84,268,371
151131.jpg,69,99,192,266
084939.jpg,49,114,250,346
016602.jpg,80,94,226,313
132863.jpg,145,91,289,400
091616.jpg,256,167,426,590
003330.jpg,67,119,242,335
121655.jpg,157,55,114,158
054787.jpg,112,102,192,266
011902.jpg,133,51,101,140
066254.jpg,149,40,166,230
068919.jpg,107,136,216,299
002257.jpg,62,124,216,299
132641.jpg,103,113,192,266
129027.jpg,102,107,185,256
015955.jpg,889,136,101,140
149951.jpg,103,73,146,202
064585.jpg,365,425,642,889
113022.jpg,81,100,255,353
168335.jpg,620,214,681,943
167381.jpg,145,87,205,284
181552.jpg,141,88,164,227
171028.jpg,292,112,198,274
165807.jpg,145,113,351,486
179193.jpg,430,420,1089,1508
172565.jpg,144,130,208,288
163520.jpg,658,431,489,677
178001.jpg,53,116,333,461
168565.jpg,236,114,900,1083
165049.jpg,95,86,224,310
169725.jpg,98,124,333,461
169825.jpg,205,130,151,209
162902.jpg,242,60,117,162
179097.jpg,189,19,257,356
178739.jpg,147,99,187,259
165547.jpg,358,68,153,212
181236.jpg,722,61,478,662
168968.jpg,245,127,229,317
176523.jpg,49,127,317,439
166083.jpg,109,35,88,122
165656.jpg,133,158,218,302
179719.jpg,154,314,577,799
169518.jpg,106,151,229,317
165022.jpg,160,98,174,241
176835.jpg,118,83,172,238
171451.jpg,87,267,406,562
163210.jpg,190,141,190,263
172791.jpg,145,41,101,140
167814.jpg,104,168,304,421
164363.jpg,434,186,117,162
168442.jpg,134,133,322,446
168611.jpg,249,42,99,137
162890.jpg,153,93,164,227
176796.jpg,346,72,244,338
173785.jpg,114,67,146,202
164727.jpg,370,71,309,428
179563.jpg,106,68,294,407
168142.jpg,129,54,218,302
172450.jpg,178,100,187,259
043528.jpg,448,217,400,554
037928.jpg,138,46,224,310
155491.jpg,220,247,577,799
090114.jpg,164,69,81,112
035524.jpg,89,106,268,371
147839.jpg,186,2,411,569
104165.jpg,470,381,975,1350
016077.jpg,101,111,198,274
133335.jpg,178,163,437,605
055960.jpg,141,148,416,576
025880.jpg,197,46,112,155
064771.jpg,305,211,702,972
076206.jpg,49,195,393,544
006050.jpg,151,86,315,436
144277.jpg,140,97,221,306
143664.jpg,185,32,135,187
028669.jpg,206,1,764,1020
153500.jpg,470,348,1355,1876
061305.jpg,160,60,143,198
125753.jpg,113,110,211,292
054762.jpg,130,138,211,292
053274.jpg,97,43,208,288
159559.jpg,98,105,216,299
093458.jpg,104,56,70,97
045030.jpg,122,82,195,270
130122.jpg,94,106,187,259
107401.jpg,83,116,166,230
014352.jpg,73,48,75,104
117153.jpg,136,145,322,446
060865.jpg,123,134,273,378
026988.jpg,167,83,81,112
064421.jpg,71,90,148,205
067103.jpg,630,361,390,540
003934.jpg,111,210,322,446
128876.jpg,139,79,107,148
125382.jpg,98,123,192,266
041877.jpg,285,148,429,594
155112.jpg,79,50,252,349
064415.jpg,96,106,146,202
115391.jpg,121,70,187,259
065217.jpg,106,49,268,371
051993.jpg,64,1,174,241
159007.jpg,132,62,205,284
105093.jpg,324,69,291,403
037145.jpg,475,53,148,205
152439.jpg,101,7,60,83
114922.jpg,201,61,122,169
013865.jpg,25,1,265,296
116514.jpg,245,42,114,158
082567.jpg,66,49,130,180
014919.jpg,382,186,520,720
088451.jpg,141,19,133,184
088895.jpg,281,88,192,266
012170.jpg,163,20,86,119
151361.jpg,655,31,299,414
150544.jpg,92,6,143,198
023417.jpg,190,31,135,187
155419.jpg,72,36,135,187
086004.jpg,166,66,125,173
115757.jpg,289,79,83,115
030580.jpg,114,161,143,198
024329.jpg,130,153,252,349
148507.jpg,155,193,320,443
080143.jpg,617,257,450,623
020183.jpg,243,146,283,392
136312.jpg,159,150,270,374
086888.jpg,150,128,239,331
009989.jpg,208,143,412,601
095025.jpg,229,106,330,457
040313.jpg,177,97,143,198
014852.jpg,444,96,164,227
049984.jpg,197,182,460,637
061547.jpg,652,217,957,1325
000442.jpg,531,89,575,796
127545.jpg,361,174,343,475
124786.jpg,103,109,198,274
016656.jpg,333,107,270,374
145610.jpg,155,91,299,414
046823.jpg,357,17,278,385
093165.jpg,53,75,289,400
055127.jpg,20,34,114,158
054652.jpg,71,72,81,112
137731.jpg,112,137,161,223
097384.jpg,162,135,260,357
047727.jpg,197,136,216,299
128071.jpg,213,99,83,115
110350.jpg,80,39,57,79
019200.jpg,330,158,257,356
110857.jpg,130,59,127,176
071282.jpg,2,77,286,396
040739.jpg,70,156,125,141
078880.jpg,97,173,148,205
086744.jpg,257,146,278,385
010913.jpg,68,73,101,140
121374.jpg,65,67,88,122
120164.jpg,124,172,153,212
047066.jpg,1,70,104,144
128327.jpg,22,67,94,130
078490.jpg,92,71,81,112
110796.jpg,94,95,140,194
038118.jpg,478,89,252,349
027066.jpg,433,33,239,331
149336.jpg,476,106,270,374
080998.jpg,254,60,143,198
018190.jpg,366,54,216,299
124381.jpg,243,40,395,547
101719.jpg,265,65,226,313
009880.jpg,465,89,252,349
111123.jpg,762,1,564,781
048920.jpg,518,48,364,504
011220.jpg,74,59,304,421
069277.jpg,683,61,393,544
075528.jpg,224,33,107,148
008501.jpg,436,116,263,364
124376.jpg,643,87,374,518
123233.jpg,259,77,86,119
013120.jpg,743,119,263,364
140423.jpg,387,9,213,295
059236.jpg,332,98,221,306
107220.jpg,59,62,88,122
025621.jpg,70,13,317,439
024487.jpg,132,64,187,259
158834.jpg,190,85,91,126
060805.jpg,99,26,107,148
015546.jpg,144,121,304,421
122866.jpg,144,58,172,238
085540.jpg,201,21,130,180
002392.jpg,56,110,231,320
109305.jpg,81,58,153,212
032724.jpg,299,149,143,198
013584.jpg,234,212,385,533
040224.jpg,131,52,120,166
042365.jpg,158,48,96,133
001815.jpg,119,61,99,137
120277.jpg,14,52,252,349
116045.jpg,103,84,237,328
014906.jpg,103,82,192,266
149588.jpg,196,318,728,1008
036868.jpg,62,140,231,320
097273.jpg,117,110,310,432
046921.jpg,49,48,143,198
046788.jpg,93,33,216,299
160347.jpg,47,86,195,270
100066.jpg,56,218,590,817
046469.jpg,106,35,73,101
152753.jpg,103,99,281,389
133775.jpg,81,64,156,216
013083.jpg,216,35,182,252
146277.jpg,78,182,463,641
064814.jpg,89,56,127,176
032027.jpg,110,64,109,151
084157.jpg,159,50,117,162
084985.jpg,210,109,133,184
006798.jpg,137,41,146,202
150332.jpg,50,45,127,176
149611.jpg,122,93,127,176
033356.jpg,122,64,234,324
159820.jpg,105,99,268,371
068162.jpg,84,104,234,324
143129.jpg,132,43,164,227
045191.jpg,105,99,179,248
026401.jpg,114,72,143,198
147774.jpg,153,113,172,238
068909.jpg,188,150,226,313
022504.jpg,261,58,166,230
132898.jpg,749,110,359,497
084436.jpg,130,78,107,148
006460.jpg,286,203,177,245
112248.jpg,171,31,169,234
047180.jpg,171,158,273,378
017764.jpg,147,18,172,238
050341.jpg,159,60,101,140
059058.jpg,155,139,237,328
000044.jpg,743,626,998,1382
129058.jpg,336,1,200,277
118567.jpg,627,208,354,490
019590.jpg,212,75,94,130
136539.jpg,102,130,148,205
048254.jpg,187,171,260,360
110837.jpg,200,107,161,223
037977.jpg,150,72,255,353
031236.jpg,118,58,159,220
152294.jpg,95,203,200,277
093056.jpg,186,31,213,295
029662.jpg,59,79,198,274
142111.jpg,78,120,432,598
099571.jpg,88,32,75,104
018499.jpg,70,60,96,133
102178.jpg,78,73,195,270
045051.jpg,55,77,268,371
019960.jpg,166,34,112,155
055299.jpg,7,23,91,126
063170.jpg,113,41,68,94
013147.jpg,47,43,140,194
129133.jpg,98,85,148,205
126236.jpg,122,87,94,130
022412.jpg,92,72,260,360
151729.jpg,84,96,255,353
052631.jpg,72,92,291,403
099890.jpg,63,66,224,310
045338.jpg,147,39,81,112
037506.jpg,147,70,114,158
155886.jpg,233,57,127,176
103080.jpg,90,80,117,162
025667.jpg,144,65,112,155
148978.jpg,129,60,120,166
113462.jpg,126,83,135,187
006994.jpg,283,68,161,223
138273.jpg,140,67,143,198
069748.jpg,197,66,133,184
017372.jpg,109,102,164,227
072600.jpg,225,58,99,137
080487.jpg,84,176,198,274
005572.jpg,116,111,211,292
148259.jpg,120,89,187,259
146691.jpg,130,73,104,144
022613.jpg,126,147,208,288
155082.jpg,93,136,218,302
072352.jpg,111,96,172,238
130990.jpg,139,122,182,252
019203.jpg,70,88,156,216
016085.jpg,194,91,213,295
159437.jpg,206,141,153,212
061526.jpg,318,123,242,335
014844.jpg,220,73,125,173
132642.jpg,909,21,1092,1512
088377.jpg,10,82,120,166
001793.jpg,245,72,101,140
108270.jpg,116,96,138,191
029935.jpg,259,46,117,162
011173.jpg,328,47,133,184
032555.jpg,42,29,151,209
032711.jpg,270,185,88,122
001638.jpg,128,33,99,137
111956.jpg,37,128,239,331
110926.jpg,280,51,94,130
013877.jpg,190,122,302,418
138446.jpg,221,203,283,392
031883.jpg,73,76,143,198
101439.jpg,137,116,177,245
167041.jpg,427,310,593,821
166952.jpg,117,72,135,187
182164.jpg,695,118,580,803
172996.jpg,210,71,99,137
166879.jpg,705,130,559,774
181079.jpg,1285,81,270,374
174427.jpg,257,120,156,216
164534.jpg,138,69,151,209
176055.jpg,279,90,133,184
